osm_id,name,latitude,longitude,distance_from_aeos_m,distance_from_manyata_m,within_manyata_20km,category,equipment_type,direction,survey_date,osm_last_edit,snapshot_base,review_state,working_status,source_url,snapshot_url,license
node/6568453532,,13.0605159,77.5964929,366,2912,True,public,camera,,,2019-06-24T19:02:28Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568453532,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568444879,,13.0592419,77.5962032,460,2874,True,public,camera,,,2019-06-24T19:02:27Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568444879,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568450402,,13.0602991,77.5976047,473,2796,True,public,camera,,,2019-06-24T19:02:29Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568450402,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734300,,13.0670393,77.5934087,474,3589,True,public,camera,180,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734300,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734298,,13.0671562,77.5934254,487,3596,True,public,camera,,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734298,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734299,,13.0671666,77.5934395,488,3595,True,public,camera,90,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734299,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734304,,13.0670909,77.5928729,492,3639,True,public,camera,180,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734304,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734305,,13.0671065,77.5928695,494,3641,True,public,camera,0,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734305,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/10731152809,,13.0672502,77.5933745,498,3607,True,public,camera,180,,2023-03-12T17:55:24Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/10731152809,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/10731152810,,13.0672581,77.5933865,499,3606,True,public,camera,90,,2023-03-12T17:55:24Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/10731152810,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/10731152811,,13.0672568,77.5933738,499,3607,True,public,camera,,,2023-03-12T17:55:24Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/10731152811,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568418483,,13.0584342,77.5961186,536,2843,True,public,camera,,,2019-06-24T19:02:30Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568418483,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568453745,,13.0591551,77.5973917,543,2755,True,public,camera,,,2019-06-24T19:02:26Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568453745,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568439467,,13.0582605,77.5968241,588,2766,True,public,camera,,,2019-06-24T19:02:31Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568439467,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568431784,,13.0591092,77.5980394,595,2690,True,public,camera,,,2019-06-24T19:02:25Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568431784,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568421830,,13.0618394,77.599658,613,2702,True,public,camera,,2024-07-04,2024-07-04T14:23:27Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568421830,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568447164,,13.0577437,77.5963653,617,2787,True,public,camera,,,2019-06-24T19:02:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568447164,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568445503,,13.05907,77.5983802,625,2656,True,public,camera,,,2019-06-24T19:02:24Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568445503,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7249150375,,13.0571774,77.5933212,634,3070,True,public,camera,,,2020-02-28T10:56:22Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7249150375,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568445368,,13.0580864,77.5976571,654,2676,True,public,camera,,,2019-06-24T19:02:32Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568445368,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568433238,,13.057621,77.5972691,674,2692,True,public,camera,,,2019-06-24T19:02:36Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568433238,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568434665,,13.0589566,77.5988936,675,2601,True,public,camera,,2026-01-02,2026-01-02T00:55:56Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568434665,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568451944,,13.0571522,77.5967048,692,2728,True,public,camera,,,2019-06-24T19:02:36Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568451944,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568445868,,13.0658382,77.5997291,697,2977,True,public,camera,,,2019-06-24T19:02:46Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568445868,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568453531,,13.0592638,77.5994852,706,2562,True,public,camera,,,2019-06-24T19:02:22Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568453531,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568454993,,13.0637643,77.6007817,732,2738,True,public,camera,,,2019-06-24T19:02:18Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568454993,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568436943,,13.0578501,77.598617,739,2571,True,public,camera,,,2019-06-24T19:02:33Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568436943,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568418174,,13.066439,77.5999524,751,3005,True,public,camera,,,2019-06-24T19:02:16Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568418174,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734333,,13.0558812,77.5936984,773,2985,True,public,camera,0,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734333,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734332,,13.0558767,77.5937077,774,2983,True,public,camera,90,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734332,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734331,,13.0558708,77.5936923,775,2985,True,public,camera,180,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734331,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568449909,,13.057236,77.5983904,777,2564,True,public,camera,,,2019-06-24T19:02:33Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568449909,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734229,,13.0657218,77.6008464,800,2880,True,public,camera,270,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734229,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734230,,13.0657185,77.6008552,800,2879,True,public,camera,180,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734230,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568427222,,13.0657299,77.6008573,801,2880,True,public,camera,0,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568427222,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11280734231,,13.0657179,77.6008659,801,2878,True,public,camera,90,,2023-10-22T05:46:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11280734231,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568448608,,13.0673555,77.6000594,820,3068,True,public,camera,,,2024-07-18T08:20:01Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568448608,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568455409,,13.0675439,77.6000131,829,3087,True,outdoor,camera,,,2019-06-24T19:02:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568455409,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568455103,,13.067925,77.599713,832,3140,True,public,camera,,,2024-06-05T12:45:16Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568455103,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568447043,,13.0559446,77.5977905,864,2568,True,public,camera,,,2019-06-24T19:02:35Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568447043,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568447165,,13.0655647,77.6017272,882,2800,True,public,camera,,,2019-06-24T19:02:43Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568447165,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568454310,,13.0649132,77.6019572,883,2731,True,public,camera,,,2019-06-24T19:02:42Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568454310,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568445504,,13.0684916,77.6003704,927,3137,True,public,camera,,,2019-06-24T19:02:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568445504,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11949340398,,13.0608521,77.5855847,947,3998,True,public,camera,210,,2024-06-01T04:53:38Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11949340398,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11949340399,,13.0608204,77.5855891,947,3997,True,public,camera,308,,2024-06-01T04:53:38Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11949340399,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568386052,,13.0682161,77.6010021,959,3068,True,public,camera,,,2019-06-24T19:02:44Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568386052,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568407562,,13.064958,77.6026809,960,2679,True,public,camera,,,2019-06-24T19:02:41Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568407562,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568456085,,13.0679705,77.6015054,986,3011,True,public,camera,,,2019-06-24T19:02:38Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568456085,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568453602,,13.0644393,77.603271,1011,2593,True,public,camera,,,2019-06-24T19:02:40Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568453602,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11407116867,,13.0536941,77.5933137,1019,2960,True,outdoor,camera,165,,2023-12-10T10:58:46Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11407116867,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11407189006,,13.0536941,77.5933137,1019,2960,True,outdoor,camera,276,,2023-12-10T10:59:05Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11407189006,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11407204756,,13.0536941,77.5933137,1019,2960,True,outdoor,camera,358,,2023-12-10T10:58:31Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11407204756,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568449209,,13.0687063,77.6015122,1036,3073,True,public,camera,214,,2024-01-28T10:31:24Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568449209,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11559397477,,13.068725,77.6015121,1038,3074,True,public,camera,336,,2024-01-28T10:31:24Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11559397477,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11559397478,,13.0687258,77.6015291,1039,3073,True,public,camera,78,,2024-01-28T10:31:24Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11559397478,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6568451456,,13.0695972,77.601648,1112,3139,True,public,camera,,,2019-06-24T19:02:40Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6568451456,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11206885185,,13.0579732,77.6060446,1403,1890,True,,camera,,2023-08-04,2023-09-21T04:20:10Z,2026-09-09T04:20:20Z,review-access-unknown,unknown,https://www.openstreetmap.org/node/11206885185,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7249152100,,13.0500989,77.5930136,1420,2929,True,public,camera,,,2020-02-28T10:57:59Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7249152100,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11949427848,,13.0495034,77.5929638,1486,2929,True,outdoor,camera,,,2024-06-01T06:38:34Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11949427848,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11949468362,,13.0495034,77.5929638,1486,2929,True,outdoor,camera,112,,2024-06-01T06:38:22Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11949468362,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/13043091474,,13.072601,77.6040781,1534,3259,True,public,camera,,,2025-08-02T14:48:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/13043091474,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6856463609,,13.0459861,77.5914788,1894,3089,True,public,camera,354,,2024-06-01T07:18:50Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6856463609,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11949528007,,13.0459853,77.5914675,1894,3090,True,public,camera,28,,2024-06-01T07:18:50Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11949528007,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7144764229,,13.0464208,77.6013267,1986,2021,True,outdoor,camera,180,,2020-01-20T06:47:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7144764229,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7133731139,,13.0462899,77.6011338,1991,2043,True,outdoor,camera,90,,2020-01-20T06:47:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7133731139,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7133736139,,13.0462598,77.6011301,1994,2044,True,outdoor,camera,270,,2020-01-20T06:47:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7133736139,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7133741926,,13.0463745,77.6018204,2012,1968,True,outdoor,camera,,,2020-01-20T06:48:04Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7133741926,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9912823311,,13.0437768,77.6004709,2228,2153,True,public,camera,90,2022-07-23,2022-07-26T16:21:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9912823311,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7256985304,,13.0439109,77.6009502,2231,2100,True,public,camera,,2024-08-17,2024-08-16T20:44:39Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7256985304,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9912823310,,13.0437872,77.6007539,2237,2123,True,public,camera,,2022-07-23,2022-07-26T16:21:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9912823310,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9780937763,,13.0435299,77.6000834,2242,2200,True,public,camera,270,2022-05-29,2022-05-30T06:42:51Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9780937763,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9780937762,,13.0435188,77.6001055,2244,2198,True,public,camera,180,2022-05-29,2022-05-30T06:42:51Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9780937762,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9912823314,,13.0429792,77.5902772,2245,3256,True,public,camera,270,2022-07-23,2022-07-26T16:21:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9912823314,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9912823313,,13.0429086,77.5906688,2246,3215,True,public,camera,,2022-07-23,2022-07-26T16:21:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9912823313,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11358401731,,13.0822262,77.5881163,2252,5160,True,,camera,189,,2023-11-17T15:18:47Z,2026-09-09T04:20:20Z,review-access-unknown,unknown,https://www.openstreetmap.org/node/11358401731,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11358401732,,13.0822302,77.5881189,2252,5160,True,,camera,285,,2023-11-17T15:18:47Z,2026-09-09T04:20:20Z,review-access-unknown,unknown,https://www.openstreetmap.org/node/11358401732,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6847308735,,13.0427533,77.5906369,2263,3221,True,public,camera,,2022-07-23,2025-12-16T16:11:59Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6847308735,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/6847273180,,13.0427204,77.5901974,2275,3269,True,public,camera,,,2019-10-06T09:17:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/6847273180,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9912823315,,13.0427368,77.5900841,2276,3281,True,public,camera,,2022-07-23,2022-07-26T16:21:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9912823315,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/10129644535,,13.0435991,77.6040228,2394,1783,True,public,camera,270,2022-10-23,2022-10-26T06:37:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/10129644535,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/10129644536,,13.0435873,77.6040416,2396,1782,True,public,camera,180,2022-10-23,2022-10-26T06:37:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/10129644536,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/10129644537,,13.0435952,77.6040597,2396,1780,True,public,camera,90,2022-10-23,2022-10-26T06:37:37Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/10129644537,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/12450996661,,13.0393501,77.5892501,2663,3452,True,public,camera,,,2024-12-25T12:08:17Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/12450996661,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11917970517,,13.0465211,77.5755177,2708,4814,True,public,camera,90,,2024-05-19T15:22:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11917970517,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11917970516,,13.0465335,77.5754955,2709,4816,True,public,camera,20,,2024-05-19T15:22:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11917970516,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11917970515,,13.0465152,77.5754882,2711,4817,True,public,camera,200,,2024-05-19T15:22:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11917970515,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7223109334,,13.0386004,77.589447,2740,3454,True,public,camera,,2022-12-15,2022-12-18T18:36:42Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7223109334,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9532893842,,13.0385788,77.5890823,2750,3493,True,public,camera,,,2023-07-05T12:43:05Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9532893842,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9780937765,,13.0378112,77.5895168,2825,3474,True,public,camera,,2022-05-29,2022-05-30T06:42:51Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9780937765,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/7223109333,,13.0363858,77.5894135,2983,3538,True,public,camera,,2022-12-15,2022-12-18T18:36:43Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/7223109333,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11917495172,,13.0423401,77.6119023,2985,1055,True,public,camera,73,,2024-05-19T09:18:55Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11917495172,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11446065250,,13.089683,77.5939907,2986,5449,True,public,camera,180,,2023-12-23T11:45:15Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11446065250,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11446065251,,13.0896908,77.5940363,2987,5448,True,public,camera,0,,2023-12-23T11:45:15Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/11446065251,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9737576021,,13.0352535,77.590211,3095,3505,True,,,,,2022-05-13T11:57:34Z,2026-09-09T04:20:20Z,excluded-non-camera,unknown,https://www.openstreetmap.org/node/9737576021,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9739698925,,13.0350192,77.5906766,3114,3469,True,outdoor,camera,,2022-05-13,2022-05-14T14:05:20Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9739698925,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9912846638,,13.04703,77.5686184,3271,5560,True,public,camera,20,2022-07-23,2022-07-26T16:21:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9912846638,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9912846639,,13.0470012,77.568617,3273,5560,True,public,camera,160,2022-07-23,2022-07-26T16:21:47Z,2026-09-09T04:20:20Z,candidate-public-outdoor,unknown,https://www.openstreetmap.org/node/9912846639,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/9739697626,,13.0335448,77.5883828,3314,3763,True,,camera,,2022-05-13,2022-05-14T14:05:21Z,2026-09-09T04:20:20Z,review-access-unknown,unknown,https://www.openstreetmap.org/node/9739697626,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/11818047236,,13.0924493,77.5873335,3374,6102,True,,camera,,,2024-08-23T03:54:42Z,2026-09-09T04:20:20Z,review-access-unknown,unknown,https://www.openstreetmap.org/node/11818047236,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
node/12128943934,,13.0924454,77.5872884,3375,6105,True,,camera,,,2024-08-23T03:54:42Z,2026-09-09T04:20:20Z,review-access-unknown,unknown,https://www.openstreetmap.org/node/12128943934,https://www.thetraffic.in/data/surveillance_cameras.v1.json,ODbL-1.0
